taxon_key	taxon_name	common_name	cla_code	ord_code	fam_code	gen_code	spe_code	effective_distance	habitat_diversity_index	estuaries	coral	front	sea_grass	sea_mount	others	slope	shelf	abyssal	inshore	offshore	max_depth	min_depth	true_max_depth	water_column_position	intertidal	lat_north	lat_south	found_in_fao_area_id	fao_limits	sl_max	temperature	general_comments
602721	Synodus lucioceps	California lizardfish	6	39	160	3034	2721	69.99999979	0.6	0.5	0.75	0	0	0	0.5	0.5	0.5	0	0	0.5	229	0		reef-associated	f	38	22	"{67,77,87}"	3	57.6000576		"Amy's comments: Found on shelf (Allen, M. J., & Moore, S. L. (1996). Recurrent groups of demersal fishes on the mainland shelf of southern California in 1994. SCCWRP Annual Report, 121-128.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Perch motionless on pectoral fins in a wide range of habitats; commonly found on sandy bottoms or sand patches around rocky reefs and boulder and gravel strewn slopes. Active during the day. May bury in sand with only the eyes and mouth protruding (Ref. 5227). Feed on fishes (Ref. 9348). Oviparous, with planktonic eggs and larvae (Ref. 35938). Extended larval period (Ref. 35938). Catches are either discarded or made into fish meal (Ref. 9348)."
602553	Torpedo nobiliana	Electric ray	4	13	18	5423	2553	99.9999997	0.6	0.5	0.5	0	0	0	0.5	0	0.5	0	0	0.5	800	2		benthopelagic	f	60	-35	"{21,27,31,34,37,41,47}"	7	153.6264		"Amy's comments: Found on shelf (Ellis, J. R., Cruz-Martinez, A., Rackham, B. D., & Rogers, S. I. (2005). The distribution of chondrichthyan fishes around the British Isles and implications for conservation. Journal of Northwest Atlantic Fishery Science, 35, 195-213.).. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Juveniles benthic over soft bottoms or near coral reefs (Ref. 12951) from 10-150 m; adults are semi-pelagic to pelagic, swimming in the water column and have been reported to migrate over long distances (Ref. 2803). Feeds mainly on pelagic and benthic bony fishes and small sharks (Ref. 5578). Ovoviviparous (Ref. 50449). Packs a powerful electric shock of up to 220 volts (Ref. 9710)."
660494	Urophycis mystacea		6	44	506	1755	60494	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0	0.5	610	60		demersal	f			"{41,41}"	2	50.673		"Amy's comments: Found on shelf (Haimovici, M., Martins, A. S., Figueiredo, J. L. D., & Vieira, P. J. C. (1994). Demersal bony fish of the outer shelf and upper slope of the southern Brazil Subtropical Convergence Ecossystem.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: A benthic species occurring around 200 m depth, rarely found above 60 m. Maximum depth reported taken from Ref. 57178."
600037	Ammodytes marinus	Lesser sand-eel	6	60	402	5436	37	30.39999991	0.4	0.75	0	0	0	0	0.75	0	0.5	0	0.25	0.75				benthopelagic	f	73	49	"{21,27}"	2	23.1		"Amy's comments: Found on shelf (Proctor, R., Wright, P. J., & Everitt, A. (1998). Modelling the transport of larval sandeels on the north?west European shelf. Fisheries Oceanography, 7(3?4), 347-354.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: This schooling species is usually territorial and burrowing (Ref. 40). Feed on plankton. High activity is correlated to periods with strong tidal currents; then they leave their bottom hides and form large shoals. During low light intensity (night and winter) they bury in the bottom (Ref. 35388)."
626204	Genypterus brasiliensis		6	45	186	3282	26204	30.39999991	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0	0.5	200	60		demersal	f			{41}	1	68.8		"Amy's comments: Found on shelf and slope (Haimovici, M., Martins, A. S., Figueiredo, J. L. D., & Vieira, P. J. C. (1994). Demersal bony fish of the outer shelf and upper slope of the southern Brazil Subtropical Convergence Ecossystem.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Found on soft mud bottom. Oviparous, with oval pelagic eggs floating in a gelatinous mass (Ref. 205)."
652472	Bathyraja scaphiops	Cuphead skate	4	14	685	8903	52472	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0	0.5				demersal				"{41,41}"	2	61.7		"Amy's comments: Found on shelf and slope around Falklands (Arkhipkin, A., Brickle, P., Laptikhovsky, V., Pompert, J., & Winter, A. (2012). Skate assemblage on the eastern Patagonian Shelf and Slope: structure, diversity and abundance. Journal of fish biology, 80(5), 1704-1726.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Oviparous (Ref. 50449). Eggs have horn-like projections on the shell (Ref. 205)."
605891	Alopias pelagicus	Pelagic thresher	4	7	486	6653	5891	99.9999997	0.6	0	0.25	0	0	0.5	0.5	0.5	0.5	0	0.25	0.75	9999	0		pelagic-oceanic	f	40	-32	"{51,57,61,71,77,87}"	6	314		"Amy's comments: seamount, . NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
601789	Dalophis imberbis	Armless snake eel	6	26	66	225	1789	60.39999982	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0	0.5	80	20		demersal	f	46	16	"{27,34,37}"	3	150		"Amy's comments: Found on shelf bottom (Faranda, F. M., Guglielmo, L., & Spezie, G. (2012). Mediterranean ecosystems: Structures and processes. Springer Science & Business Media.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Burrows in sand or mud."
607340	Epinephelus diacanthus	Spinycheek grouper	6	60	289	7755	7340	28.97616339	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	300	10		demersal		29	5	"{51,57,61}"	3	44.88		"Amy's comments: Found on shelf edge (Mcilwain, J. L., Harvey, E. S., Grove, S., Shiell, G., Al Oufi, H., & Al Jardani, N. (2011). Seasonal changes in a deep?water fish assemblage in response to monsoon?generated upwelling events. Fisheries Oceanography, 20(6), 497-516.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Occurs over muddy sand or mud substrata and caught in depths of 63 to 100 m off the Kerala coast."
604233	Syacium papillosum	Dusky flounder	6	61	514	6022	4233	29.90647474	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0	0.5	140	10		reef-associated	f	37	-33	"{21,31,41,47}"	4	26.4		"Amy's comments: Found on shelf, mid-depth not nearshore (Switzer, T. S., Chesney, E. J., & Baltz, D. M. (2009). Habitat selection by flatfishes in the northern Gulf of Mexico: implications for susceptibility to hypoxia. Journal of Experimental Marine Biology and Ecology, 381, S51-S64.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Predator which lives on the bottom where it hides partially or almost completely in the sand in order to disguise itself in the environment. Feeds on small fish and invertebrates. Exhibits sexual dimorphism (Ref. 35237). Marketed fresh (Ref. 5217)."
601807	Callionymus maculatus		6	60	435	2313	1807	30.39999991	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0	0.5	650	45		demersal	f	65	12	"{27,34,37,51}"	4	12.721312		"Amy's comments: Found on shelf/slope, not clear which but max depth suggests slope is reasonable inclusion (Farina, A. C., Freire, J., & GonzÃ¡lez-GurriarÃ¡n, E. (1997). Demersal fish assemblages in the Galician continental shelf and upper slope (NW Spain): spatial structure and long-term changes. Estuarine, Coastal and Shelf Science, 44(4), 435-454.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Benthic on sandy bottoms. Feeds on small bottom invertebrates mainly worms, snails and crustaceans. Eggs and larvae pelagic (Ref. 5968)."
603909	Benthodesmus elongatus	Elongate frostfish	6	60	415	2673	3909	30.39999991	0.4	0.5	0	0	0	0	0.5	0.5	0.5	0	0	0.5	950	178		benthopelagic	f	-9	-44	"{21,27,41,51,57,81,87}"	7	100		"Amy's comments: Found on slope (May, J. L., & Blaber, S. J. M. (1989). Benthic and pelagic fish biomass of the upper continental slope off eastern Tasmania. Marine Biology, 101(1), 11-25.). Found on shelf consisting of sand, mud bottoms (Haimovici, M., Martins, A. S., Figueiredo, J. L. D., & Vieira, P. J. C. (1994). Demersal bony fish of the outer shelf and upper slope of the southern Brazil Subtropical Convergence Ecossystem.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Juveniles mesopelagic (Ref. 6181); also benthopelagic (Ref. 5951). Feeds on crustaceans (mainly prawns and euphausiids), small fishes (e.g. <i>Maurolicus</i>) and squid (Ref. 6202). Minimum depth reported from Ref. 36453."
600021	Benthosema glaciale	Glacier lantern fish	6	40	167	1476	21	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.5	0.5	9999	0		pelagic-oceanic	f	81	11	"{18,21,27,34,37}"	5	10.3		"Amy's comments: Found on slope, but also foundt to be numerous in norwegian fjords (thus inshore) (Halliday, R. G. (1970). Growth and vertical distribution of the glacier lanternfish, Benthosema glaciale, in the northwestern Atlantic. Journal of the Fisheries Board of Canada, 27(1), 105-116.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: High-oceanic, mesopelagic at depths between 375-800 m during daytime and 12-200 m during night. Depth range from 0-850 m (Ref. 4479) and from 541-1085 m in the eastern Ionian Sea (Ref. 56504). Photophores present. Feeds mainly on calanoid copepods, also euphausiids and copepodites. Feeding occurs at night in Norwegian fjords (Ref. 9209) and in northwest Africa (Ref. 9194). Mature from about 3 cm onward. Spawning peaks in the Mediterranean in late spring with east-to-west progression. Female produces 160-2,000 eggs depending on her size (Ref. 35388)."
615383	Lopholatilus villarii	Tile fish	6	60	308	5642	15383	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0	0.5				demersal				{41}	1	93.66820446		"Amy's comments: Found on upper slope (Olavo, G., Costa, P. A., Martins, A. S., & Ferreira, B. P. (2011). Shelf?edge reefs as priority areas for conservation of reef fish diversity in the tropical Atlantic. Aquatic Conservation: Marine and Freshwater Ecosystems, 21(2), 199-209.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Collected from a depth of 142 m (Ref. 9924)."
601877	Gaidropsarus biscayensis	Mediterranean bigeye rockling	6	44	505	8034	1877	61.11111101	0.6	0.5	0.5	0	0	0	0.5	0.5	0.5	0	0.5	0.5	600	80		benthopelagic	f	48	30	"{27,34,37}"	3	36.76		"Amy's comments: Found on upper slope (RamÃ³n, M., AbellÃ³, P., Ordines, F., & MassutÃ­, E. (2014). Deep epibenthic communities in two contrasting areas of the Balearic Islands (western Mediterranean). Journal of Marine Systems, 132, 54-65.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Found in offshore waters on mud, shell and coral bottoms. Feed on crustaceans. Spawning occurs in February. Occasionally sold in markets."
603258	Antigonia capros	Deepbody boarfish	6	60	252	1107	3258	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.75	0	0	0.5	900	50		demersal	f	44	-24	"{21,27,31,34,41,47,51,57,61,71,77,81,87}"	13	24.0303095		"Amy's comments: Found to be abundant on shelf in a survey (Powell, S. M., Haedrich, R. L., & McEachran, J. D. (2003). The deep-sea demersal fish fauna of the northern Gulf of Mexico. Journal of Northwest Atlantic Fishery Science, 31, 19-33.)). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Adults are found close to bottom while juveniles occur in mid water (Ref. 4952). Feed on small mollusks and crustaceans (Ref. 5288). Not regularly marketed (Ref. 5217)."
601679	Anchoviella vaillanti	Vaillant's anchovy	6	28	454	9587	1679	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.25	0	9999	0		pelagic		-7	-15	{3}	1	6.8		"Amy's comments: Freshwater according to one doc, coastal to the other, and (FAO docs). See Redescription of the freshwater anchovy Anchoviella vaillanti (Steindachner, 1908) (Clupeiformes: Engraulidae) with notes on the distribution of estuarine congeners in the Rio SÃ£o Francisco basin, Brazil if possible. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Occurs in middle reaches of rivers. More data needed."
603112	Ophidion grayi	Blotched cusk-eel	6	45	186	2055	3112	29.10506174	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	60	10		demersal				{31}	1	29.49		"Amy's comments: inshore (Retzer, M. E. (1991). Life-history aspects of four species of cusk-eels (Ophidiidae: Ophidiiformes) from the northern Gulf of Mexico. Copeia, 703-710.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Uncommon species (Ref. 34024). Oviparous, with oval pelagic eggs floating in a gelatinous mass (Ref. 205)."
603327	Baldwinella vivanus	Red barbier	6	60	289	11040	3327	30.39999991	0.4	0	0.5	0	0	0	0.25	0	0.5	0	0.5	0.5	610	45		benthopelagic		37	-6	"{21,31,41}"	3	16.93262171		"Amy's comments: FROM ICUN: This species is benthopelagic where it is commonly found in large, fast moving schoolsÂ over deep reefs withÂ Oculina varicosaÂ between 70-80 m (Hastings 1981, Hastings pers. obs., L. Rocha pers. comm. 2014). ItÂ feeds on copepods, amphipods and ostracods.Â It is a protogynous hermaphrodite with sexual succession taking place between 6.5-7.7 cm SL (Hastings 1981). Its maximum lengthÂ is 15 cm SL, but is commonly found to 11 cm SL (HeemstraÂ et al.Â 2002). This is the most abundant species on Oculina reefs of eastern Florida (G. Gilmore pers. comm. 2012). It is not common off Mexico in the Gulf of Mexico (M. Vega-Cendejas pers. comm. 2013). It is commonly observed near pinnacle reefs and can be locally abundant (L. Rocha pers. comm. 2012). Throughout a series of cruise surveys conducted by Houde (1982), this was the second most abundant species observed.<http://www.iucnredlist.org/details/16750728/0> (Anderson, W., Carpenter, K.E., Gilmore, G., Milagrosa Bustamante, G. & Robertson, R. 2015. Baldwinella vivanus. The IUCN Red List of Threatened Species 2015: e.T16750728A16781768. http://dx.doi.org/10.2305/IUCN.UK.2015-2.RLTS.T16750728A16781768.en .). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments:"
657905	Hyperoglyphe macrophthalma		6	60	421	1685	57905	0.999999997	0.2	0	0	0	0	0	0.5	0.5	0.5	0	0.25	0.5	9999	0		pelagic-oceanic				"{41,41}"	2	57		"Amy's comments: Habitat determined from two species in IUCN, Hyperoglyphe bythites and Hyperoglyphe perciformis. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments:"
657454	Anisotremus moricandi	Brownstriped grunt	6	60	327	1849	57454	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	12	9		demersal			-21	"{41,41}"	2	15.12		"Amy's comments: hard bottom, in turbid, shallow waters (FAO doc). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments:"
603976	Sebastes levis	Cowcod	6	59	573	2902	3976	30.39999991	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0.5	500	20		bathydemersal		40		{77}	1	84.33426829		"Amy's comments: hard, high relief substrata (Love, M. S., & Yoklavich, M. (2008). Habitat characteristics of juvenile cowcod, Sebastes levis (Scorpaenidae), in Southern California. Environmental biology of fishes, 82(2), 195-202.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Found on the bottom at moderate depths, to 366 m (Ref. 2850). Juveniles are pelagic (Ref. 36715), over fine sand and clay, whereas adults (>44 cm TL) inhabit rocky areas at 90-300 m (Ref. 49962). Viviparous, with planktonic larvae (Ref. 36715)."
603996	Sebastes ruberrimus	Yelloweye rockfish	6	59	573	2902	3996	69.99999979	0.6	0.5	0.75	0	0	0	0.5	0	0.5	0	0.5	0.5	549	15		reef-associated	f			"{67,77}"	2	89.975496		"Amy's comments: In- to offshore continental shelf (Saved FAO doc). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Occur in rocky reefs and boulder fields (Ref. 27437), the young found in shallower regions (Ref. 27436). Feed on fishes and crustaceans (Ref. 28499). Viviparous (Ref. 34817). Sold as fillets (Ref. 6885)."
652915	Cheilotrema fasciatum		6	60	331	1087	52915	40.39999996	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0				demersal				"{87,87}"	2	0		"Amy's comments: Information available on IUCN and FB for another species in the genus- C. saturnum and the unaccepted synonym Sciaena fasciata, so a habitat index was assumed for this species as google scholar searches return nothing.. NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments:"
666332	Macrodon atricauda	Southern King Weakfish	6	60	331	1715	66332	0.999999997	0.2	0	0	0	0	0	0.25	0	0.5	0	0.5	0				demersal				"{41,41}"	2	39.33		"Amy's comments: inshore (Carvalho-Filho, A., Santos, S., & Sampaio, I. (2010). Macrodon atricauda (GÃ¼nther, 1880)(Perciformes: Sciaenidae), a valid species from the southwestern Atlantic, with comments on its conservation. Zootaxa, 2519(4).). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: This species is heavily exploited throughout its range (Ref. 88197)."
603997	Sebastes rubrivinctus	Flag rockfish	6	59	573	2902	3997	28.80176232	0.4	0.5	0	0	0	0	0.5	0	0.5	0	0.5	0	302	0		demersal				{77}	1	43.949301		"Amy's comments: inshore (Love, M. S., Schroeder, D. M., Lenarz, B., & Cochrane, G. R. (2006). Gimme shelter: the importance of crevices to some fish species inhabiting a deeper-water rocky outcrop in southern California. CALIFORNIA COOPERATIVE OCEANIC FISHERIES INVESTIGATIONS REPORT, 47, 119.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments. FB or SLB Comments: Inhabit rocky areas. Reported to reach 64 cm, but specimens over 51 cm may have been the redbanded rockfish, <i>Sebastes babcocki</i>. Viviparous (Ref. 34817)."
602697	Spirinchus starksi	Night smelt	6	35	80	2323	2697	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	128			benthopelagic	f			"{67,77}"	2	20.493		FB or SLB Comments: Feeds on small shrimp-like crustaceans (Ref. 4563). Caught during the spawning season (Ref. 2850).
606635	Cantherhines pardalis	Honeycomb filefish	6	62	517	508	6635	49.99999985	0.6	0	0.75	0	0.5	0	0.5	0	0	0	0.5	0.5	20	2		reef-associated	f	32	-32	"{34,47,51,57,61,71,77,81}"	8	21		"Amy's comments: inshore and seagrass (Kaunda-Arara, B., & Rose, G. A. (2004). Effects of marine reef National Parks on fishery CPUE in coastal Kenya. Biological Conservation, 118(1), 1-13.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
628232	Lepidotrigla brachyoptera	Scaly gurnard	6	59	266	9693	28232	0.999999997	0.2	0	0	0	0	0	0.5	0	0.5	0	0.5	0.5	234	26		demersal	f	90	-90	{81}	1	14		"Amy's comments: inshore offshore (McMillan, P. J., Francis, M. P., James, G. D., Paul, L. J., Marriott, P. J., Mackay, E., ... & Wei, F. (2011). New Zealand fishes, Volume 1: A field guide to common species caught by bottom and midwater fishing. NZ Aquat Environ Biodiversity Rep, 68.). NOTE: Find Species name in Literature folder, for access to the reference used to draw each of these comments."
